Train Epoch: 0 	Loss: 1.718381
Train Epoch: 0 	Loss: 1.728968
Train Epoch: 0 	Loss: 1.692177
Train Epoch: 0 	Loss: 1.650448
Train Epoch: 0 	Loss: 1.530016
Train Epoch: 0 	Loss: 1.623088
Train Epoch: 0 	Loss: 1.598574
Train Epoch: 0 	Loss: 1.624996
Train Epoch: 0 	Loss: 1.928928
Train Epoch: 0 	Loss: 1.303835
Train Epoch: 0 	Loss: 1.510828
Train Epoch: 0 	Loss: 1.438240
Train Epoch: 0 	Loss: 1.797552
Train Epoch: 0 	Loss: 1.598763
Train Epoch: 0 	Loss: 1.682014
Train Epoch: 0 	Loss: 1.397777
Train Epoch: 0 	Loss: 1.484860
Train Epoch: 0 	Loss: 1.521149
Train Epoch: 0 	Loss: 1.470601
Train Epoch: 0 	Loss: 1.065872
Train Epoch: 0 	Loss: 1.354481
Train Epoch: 0 	Loss: 1.397509
Train Epoch: 0 	Loss: 1.585910
Train Epoch: 0 	Loss: 1.650407
Train Epoch: 0 	Loss: 1.774775
Train Epoch: 0 	Loss: 1.498365
Train Epoch: 0 	Loss: 1.676884
Train Epoch: 0 	Loss: 1.741312
Train Epoch: 0 	Loss: 1.583505
Train Epoch: 0 	Loss: 1.523201
Train Epoch: 0 	Loss: 1.615642
Train Epoch: 0 	Loss: 1.468678
Train Epoch: 0 	Loss: 1.248625
Train Epoch: 0 	Loss: 1.581146
Train Epoch: 0 	Loss: 1.571351
Train Epoch: 0 	Loss: 1.617585
Train Epoch: 0 	Loss: 1.446842
Train Epoch: 0 	Loss: 1.648492
Train Epoch: 0 	Loss: 1.579016
Train Epoch: 0 	Loss: 1.591906
Train Epoch: 0 	Loss: 1.447299
Train Epoch: 0 	Loss: 0.919566
Train Epoch: 0 	Loss: 1.246019
Train Epoch: 0 	Loss: 1.757548
Train Epoch: 0 	Loss: 1.425559
Train Epoch: 0 	Loss: 1.731633
Train Epoch: 0 	Loss: 1.620342
Train Epoch: 0 	Loss: 1.590825
Train Epoch: 0 	Loss: 1.534687
Train Epoch: 0 	Loss: 1.760925
Train Epoch: 0 	Loss: 1.894258
Train Epoch: 0 	Loss: 1.509408
Train Epoch: 0 	Loss: 1.672011
Train Epoch: 0 	Loss: 1.650843
Train Epoch: 0 	Loss: 1.284450
Train Epoch: 0 	Loss: 1.382312
Train Epoch: 0 	Loss: 1.471196
Train Epoch: 0 	Loss: 1.483598
Train Epoch: 0 	Loss: 1.653300
Train Epoch: 0 	Loss: 1.510782
Train Epoch: 0 	Loss: 1.430153
Train Epoch: 0 	Loss: 1.328686
Train Epoch: 0 	Loss: 1.443909
Train Epoch: 0 	Loss: 1.496847
Train Epoch: 0 	Loss: 1.672470
Train Epoch: 0 	Loss: 1.507588
Train Epoch: 0 	Loss: 1.423189
Train Epoch: 0 	Loss: 1.553775
Train Epoch: 0 	Loss: 1.685863
Train Epoch: 0 	Loss: 1.494946
Train Epoch: 0 	Loss: 1.584018
Train Epoch: 0 	Loss: 1.482685
Train Epoch: 0 	Loss: 1.842115
Train Epoch: 0 	Loss: 1.987096
Train Epoch: 0 	Loss: 1.553332
Train Epoch: 0 	Loss: 1.562200
Train Epoch: 0 	Loss: 1.526942
Train Epoch: 0 	Loss: 1.685607
Train Epoch: 0 	Loss: 1.147093
Train Epoch: 0 	Loss: 1.439839
Train Epoch: 0 	Loss: 1.726577
Train Epoch: 0 	Loss: 1.526282
Train Epoch: 0 	Loss: 1.621104
Train Epoch: 0 	Loss: 1.340772
Train Epoch: 0 	Loss: 1.455445
Train Epoch: 0 	Loss: 1.363961
Train Epoch: 0 	Loss: 1.565614
Train Epoch: 0 	Loss: 1.589622
Train Epoch: 0 	Loss: 1.554673
Train Epoch: 0 	Loss: 1.430993
Train Epoch: 0 	Loss: 1.339138
Train Epoch: 0 	Loss: 1.584512
Train Epoch: 0 	Loss: 1.399231
Train Epoch: 0 	Loss: 1.566101
Train Epoch: 0 	Loss: 1.440436
Train Epoch: 0 	Loss: 1.684496
Train Epoch: 0 	Loss: 1.481664
Train Epoch: 0 	Loss: 1.258170
Train Epoch: 0 	Loss: 1.472150
Train Epoch: 0 	Loss: 1.662859
Train Epoch: 0 	Loss: 1.554867
Train Epoch: 0 	Loss: 1.324169
Train Epoch: 0 	Loss: 1.420825
Train Epoch: 0 	Loss: 1.490440
Train Epoch: 0 	Loss: 1.436214
Train Epoch: 0 	Loss: 1.545665
Train Epoch: 0 	Loss: 1.579771
Train Epoch: 0 	Loss: 1.268602
Train Epoch: 0 	Loss: 1.584018
Train Epoch: 0 	Loss: 1.565045
Train Epoch: 0 	Loss: 1.605093
Train Epoch: 0 	Loss: 1.578699
Train Epoch: 0 	Loss: 1.497186
Train Epoch: 0 	Loss: 1.252375
Train Epoch: 0 	Loss: 1.669363
Train Epoch: 0 	Loss: 1.612379
Train Epoch: 0 	Loss: 1.613037
Train Epoch: 0 	Loss: 1.516639
Train Epoch: 0 	Loss: 1.538659
Train Epoch: 0 	Loss: 1.571390
Train Epoch: 0 	Loss: 1.379032
Train Epoch: 0 	Loss: 1.870720
Train Epoch: 0 	Loss: 1.651030
Train Epoch: 0 	Loss: 1.549558
Train Epoch: 0 	Loss: 1.679518
Train Epoch: 0 	Loss: 1.601299
Train Epoch: 0 	Loss: 1.616731
Train Epoch: 0 	Loss: 1.245048
Train Epoch: 0 	Loss: 1.441273
Train Epoch: 0 	Loss: 1.353256
Train Epoch: 0 	Loss: 1.215729
Train Epoch: 0 	Loss: 1.409765
Train Epoch: 0 	Loss: 1.429054
Train Epoch: 0 	Loss: 1.584957
Train Epoch: 0 	Loss: 1.474194
Train Epoch: 0 	Loss: 1.354452
Train Epoch: 0 	Loss: 1.356967
Train Epoch: 0 	Loss: 1.560677
Train Epoch: 0 	Loss: 1.497918
Train Epoch: 0 	Loss: 1.615196
Train Epoch: 0 	Loss: 1.557710
Train Epoch: 0 	Loss: 0.887156
Train Epoch: 0 	Loss: 1.339800
Train Epoch: 0 	Loss: 1.447724
Train Epoch: 0 	Loss: 1.182881
Train Epoch: 0 	Loss: 1.668819
Train Epoch: 0 	Loss: 1.638498
Train Epoch: 0 	Loss: 1.285589
Train Epoch: 0 	Loss: 1.593699
Train Epoch: 0 	Loss: 1.659480
Train Epoch: 0 	Loss: 1.465859
Train Epoch: 0 	Loss: 1.530867
Train Epoch: 0 	Loss: 1.576793
Train Epoch: 0 	Loss: 1.833690
Train Epoch: 0 	Loss: 1.393025
Train Epoch: 0 	Loss: 1.567814
Train Epoch: 0 	Loss: 1.387329
Train Epoch: 0 	Loss: 1.584033
Train Epoch: 0 	Loss: 1.382075
Train Epoch: 0 	Loss: 1.564503
Train Epoch: 0 	Loss: 1.428047
Train Epoch: 0 	Loss: 1.416808
Train Epoch: 0 	Loss: 1.420018
Train Epoch: 0 	Loss: 1.431009
Train Epoch: 0 	Loss: 1.646865
Train Epoch: 0 	Loss: 1.612773
